Gene_id	Z_score
Tb11.02.3270	2.00
Tb927.7.5550	2.00
Tb09.211.2205	2.00
Tb927.10.5890	2.00
Tb927.6.2180	2.00
Tb927.2.5410	2.00
Tb11.02.3800	2.00
Tb11.01.0170	2.00
Tb927.3.2280	2.01
Tb09.211.3930	2.01
Tb927.10.3140	2.01
Tb927.10.8030	2.02
Tb927.10.14090	2.02
Tb927.6.1790	2.02
Tb09.160.0810	2.02
Tb11.01.4700	2.02
Tb927.7.4810	2.02
Tb11.01.5980	2.02
Tb927.7.7230	2.02
Tb09.211.2020	2.02
Tb927.7.4760	2.02
Tb927.4.350	2.03
Tb927.7.3060	2.03
Tb927.8.3470	2.03
Tb11.01.3745	2.03
Tb11.02.4570	2.03
Tb927.8.2550	2.03
Tb927.4.4950	2.03
Tb927.3.5150	2.03
Tb927.10.11220	2.03
Tb927.7.4150	2.03
Tb927.7.7070	2.03
Tb927.10.14640	2.04
Tb927.10.3760	2.04
Tb927.10.6990	2.04
Tb927.8.7370	2.04
Tb927.2.3020	2.04
Tb927.10.14820	2.04
Tb927.3.1380	2.04
Tb09.211.0940	2.05
Tb11.01.4890	2.05
Tb927.7.5330	2.05
Tb09.211.2180	2.05
Tb927.8.3160	2.05
Tb927.7.5120	2.05
Tb09.211.0620	2.05
Tb927.10.12910	2.05
Tb927.10.13360	2.06
Tb09.160.0560	2.06
Tb09.142.0430	2.06
Tb927.10.270	2.06
Tb927.10.440	2.06
Tb927.4.3050	2.07
Tb927.2.5250	2.07
Tb11.52.0001	2.07
Tb927.10.13910	2.07
Tb927.8.4320	2.07
Tb927.4.3370	2.07
Tb11.01.3880	2.08
Tb927.6.4990	2.08
Tb927.3.580	2.08
Tb927.10.12230	2.08
Tb927.7.1590	2.08
Tb927.4.3040	2.08
Tb927.8.4820	2.09
Tb927.10.11030	2.09
Tb927.10.15350	2.09
Tb927.8.1120	2.09
Tb927.7.4220	2.09
Tb927.10.8440	2.10
Tb927.8.2100	2.10
Tb927.5.2720	2.10
Tb11.01.7220	2.10
Tb927.8.4680	2.10
Tb927.10.9150	2.10
Tb927.5.3040	2.11
Tb927.10.6560	2.11
Tb09.160.5330	2.11
Tb11.01.1300	2.11
Tb927.4.3250	2.12
Tb927.4.3780	2.12
Tb09.160.4930	2.12
Tb927.7.5770	2.12
Tb927.10.13810	2.12
Tb927.2.3620	2.12
Tb927.2.3480	2.12
Tb09.160.4830	2.12
Tb927.2.4650	2.12
Tb11.01.3085	2.13
Tb11.01.1640	2.13
Tb09.211.3150	2.13
Tb11.01.4710	2.13
Tb11.01.8710	2.13
Tb927.8.6640	2.13
Tb09.160.4680	2.14
Tb11.02.0465	2.14
Tb11.12.0012	2.14
Tb927.4.1160	2.14
Tb927.7.3390	2.14
Tb927.1.720	2.14
Tb11.02.5100	2.14
Tb927.10.3630	2.14
Tb09.160.2060	2.15
Tb927.8.5690	2.15
Tb927.1.2770	2.15
Tb927.8.4650	2.15
Tb09.211.1740	2.15
Tb927.6.3170	2.15
Tb11.02.5170	2.16
Tb927.8.2760	2.16
Tb927.10.7480	2.16
Tb927.8.7260	2.16
Tb09.160.3540	2.17
Tb927.6.3360	2.17
Tb09.160.1440	2.17
Tb927.6.1510	2.17
Tb11.02.3250	2.17
Tb09.211.0020	2.17
Tb11.01.6760	2.17
Tb927.8.6820	2.17
Tb11.01.7760	2.17
Tb11.46.0009	2.17
Tb09.211.0870	2.18
Tb927.10.15560	2.18
Tb927.10.1810	2.18
Tb927.10.8420	2.18
Tb09.160.4210	2.18
Tb09.244.2810	2.18
Tb927.3.940	2.19
Tb09.211.0250	2.19
Tb927.7.3810	2.21
Tb927.10.11040	2.21
Tb11.01.2480	2.21
Tb927.10.8750	2.21
Tb927.8.6240	2.21
Tb09.160.5570	2.21
Tb927.7.7550	2.21
Tb09.211.3690	2.22
Tb11.01.8130	2.22
Tb927.1.3070	2.22
Tb11.01.0580	2.22
Tb927.6.3560	2.22
Tb927.7.5290	2.23
Tb927.10.1600	2.23
Tb927.7.3600	2.23
Tb927.7.3090	2.23
Tb927.1.610	2.23
Tb927.4.1470	2.23
Tb927.6.920	2.23
Tb927.7.7390	2.23
Tb927.6.4690	2.23
Tb927.10.5940	2.24
Tb11.02.0250	2.24
Tb927.8.4860	2.24
Tb927.6.4500	2.24
Tb927.7.3620	2.24
Tb927.3.2940	2.24
Tb11.02.0360	2.24
Tb927.10.14240	2.24
Tb11.02.5000	2.25
Tb927.8.4340	2.25
Tb927.10.15300	2.25
Tb927.8.2250	2.25
Tb11.50.0007	2.25
Tb09.160.0540	2.25
Tb927.10.8670	2.26
Tb09.211.0050	2.26
Tb11.01.3360	2.26
Tb927.1.4540	2.26
Tb09.211.1220	2.27
Tb927.3.1440	2.27
Tb11.01.4290	2.27
Tb09.160.4120	2.27
Tb927.3.5760	2.27
Tb927.10.13990	2.27
Tb11.01.2500	2.27
Tb927.10.12200	2.27
Tb927.10.750	2.28
Tb927.3.3030	2.28
Tb927.4.2170	2.28
Tb11.01.7720	2.28
Tb927.10.12810	2.28
Tb927.10.4740	2.29
Tb11.01.1320	2.29
Tb927.10.8730	2.29
Tb927.10.16030	2.29
Tb927.5.1050	2.29
Tb927.10.15630	2.29
Tb927.8.5840	2.29
Tb927.3.3500	2.29
Tb927.10.5720	2.29
Tb11.02.0352	2.29
Tb927.8.7390	2.29
Tb11.02.4410	2.30
Tb11.01.3780	2.30
Tb11.01.8410	2.30
Tb927.10.9260	2.30
Tb927.8.6740	2.30
Tb927.1.1170	2.30
Tb11.02.3810	2.30
Tb927.10.10270	2.30
Tb927.10.14360	2.30
Tb927.7.2230	2.30
Tb11.02.3360	2.30
Tb09.211.1770	2.30
Tb11.03.0870	2.30
Tb927.4.2050	2.31
Tb927.10.9350	2.31
Tb09.211.4260	2.31
Tb927.8.1780	2.31
Tb927.8.1230	2.32
Tb927.10.3620	2.32
Tb927.10.7310	2.32
Tb927.10.7860	2.32
Tb927.10.8000	2.32
Tb927.6.2300	2.32
Tb09.160.1470	2.32
Tb11.03.0650	2.32
Tb11.01.0380	2.33
Tb927.7.3440	2.34
Tb09.211.4500	2.34
Tb09.160.4520	2.34
Tb11.03.0790	2.34
Tb927.6.3280	2.34
Tb927.5.1150	2.34
Tb927.8.6370	2.34
Tb927.3.5180	2.34
Tb927.7.5690	2.34
Tb927.1.1390	2.35
Tb927.2.5540	2.35
Tb927.8.3600	2.35
Tb11.03.0850	2.35
Tb11.55.0003	2.36
Tb11.01.0940	2.36
Tb927.3.4040	2.36
Tb927.5.4290	2.36
Tb09.211.0580	2.36
Tb927.10.5280	2.36
Tb927.6.730	2.37
Tb927.4.710	2.37
Tb927.4.2010	2.37
Tb11.02.0730	2.37
Tb927.10.8620	2.37
Tb09.244.2710	2.37
Tb927.4.2650	2.38
Tb927.1.1750	2.38
Tb11.02.4850	2.38
Tb927.5.4560	2.38
Tb927.10.14300	2.38
Tb927.2.2650	2.39
Tb11.03.0240	2.39
Tb11.03.0250	2.39
Tb927.3.3600	2.39
Tb11.03.0140	2.39
Tb927.1.5220	2.40
Tb927.10.6550	2.40
Tb927.4.3660	2.40
Tb11.01.2260	2.41
Tb927.10.9780	2.41
Tb09.160.0410	2.41
Tb927.10.4300	2.41
Tb927.3.2250	2.41
Tb927.1.4010	2.41
Tb11.01.6110	2.41
Tb927.3.1610	2.42
Tb927.5.4350	2.42
Tb927.10.9240	2.42
Tb11.50.0001	2.42
Tb927.10.7040	2.42
Tb927.7.2740	2.42
Tb927.10.7180	2.43
Tb927.3.3580	2.43
Tb09.211.4100	2.43
Tb927.1.1760	2.43
Tb927.10.260	2.43
Tb927.1.3000	2.43
Tb11.52.0013	2.43
Tb927.7.5480	2.43
Tb927.8.6250	2.43
Tb11.01.5710	2.44
Tb927.10.9730	2.44
Tb927.2.4620	2.44
Tb11.01.4950	2.44
Tb927.10.5780	2.44
Tb927.10.15910	2.44
Tb11.02.3150	2.44
Tb11.02.2350	2.44
Tb927.3.4700	2.45
Tb927.10.13480	2.45
Tb927.10.8920	2.45
Tb927.10.300	2.45
Tb927.2.1250	2.46
Tb927.5.4330	2.46
Tb927.8.6750	2.46
Tb927.4.2630	2.46
Tb11.02.2830	2.46
Tb927.6.1860	2.47
Tb927.6.1820	2.47
Tb927.8.3780	2.48
Tb927.4.2210	2.48
Tb11.02.0290	2.49
Tb927.3.2610	2.49
Tb927.8.4480	2.49
Tb927.10.3920	2.50
Tb927.8.2480	2.50
Tb927.10.1710	2.50
Tb927.8.7150	2.50
Tb11.01.0810	2.50
Tb927.3.4640	2.50
Tb927.10.7810	2.51
Tb927.1.530	2.51
Tb927.6.4780	2.51
Tb11.03.0580	2.51
Tb927.10.13870	2.51
Tb927.4.320	2.51
Tb927.6.4790	2.51
Tb927.10.8230	2.52
Tb09.160.4500	2.52
Tb11.03.0130	2.52
Tb09.211.0370	2.52
Tb11.02.3990	2.52
Tb927.8.5660	2.52
Tb11.01.5030	2.53
Tb927.2.5950	2.53
Tb11.01.1510	2.53
Tb927.2.3370	2.53
Tb927.3.1190	2.53
Tb927.6.5000	2.53
Tb11.01.0880	2.54
Tb927.7.4260	2.54
Tb927.5.2320	2.54
Tb09.160.1310	2.54
Tb927.10.6660	2.55
Tb927.6.2220	2.55
Tb927.10.5540	2.55
Tb927.5.1520	2.55
Tb927.4.1430	2.55
Tb11.02.0550	2.56
Tb927.10.6190	2.56
Tb11.01.0280	2.56
Tb927.10.1730	2.56
Tb927.10.11530	2.56
Tb927.3.2730	2.56
Tb927.10.6610	2.56
Tb927.10.15660	2.56
Tb927.4.830	2.56
Tb927.8.5350	2.57
Tb927.10.6200	2.57
Tb927.10.1660	2.57
Tb927.8.4170	2.57
Tb11.03.0110	2.58
Tb927.1.4800	2.58
Tb927.3.2270	2.58
Tb927.2.2400	2.58
Tb927.5.2580	2.59
Tb11.01.8010	2.59
Tb927.6.1210	2.59
Tb927.6.2510	2.59
Tb927.7.6560	2.59
Tb927.4.3410	2.60
Tb927.5.2000	2.60
Tb11.02.2790	2.60
Tb927.10.5000	2.60
Tb927.7.5230	2.61
Tb927.10.13490	2.61
Tb927.1.820	2.61
Tb927.10.1650	2.61
Tb11.01.0450	2.61
Tb927.10.14770	2.61
Tb11.01.2420	2.62
Tb11.01.7980	2.62
Tb927.1.1040	2.62
Tb927.1.2970	2.62
Tb927.4.3480	2.62
Tb11.02.1930	2.62
Tb927.7.5610	2.63
Tb927.3.3940	2.63
Tb927.7.300	2.63
Tb927.7.4140	2.63
Tb11.18.0018	2.63
Tb927.3.2340	2.63
Tb11.02.5340	2.64
Tb11.02.0840	2.64
Tb11.02.0280	2.64
Tb927.4.3030	2.64
Tb927.8.870	2.64
Tb11.01.5400	2.64
Tb927.3.4170	2.64
Tb927.7.280	2.64
Tb11.01.3350	2.64
Tb927.3.5170	2.64
Tb927.2.3390	2.65
Tb11.03.0670	2.65
Tb927.10.11420	2.65
Tb09.211.0920	2.65
Tb927.8.7040	2.65
Tb927.5.3610	2.65
Tb927.8.6020	2.65
Tb927.8.770	2.65
Tb927.6.2880	2.65
Tb927.10.11080	2.65
Tb11.02.0780	2.65
Tb11.02.1160	2.66
Tb927.10.13900	2.66
Tb09.211.2410	2.66
Tb09.160.0620	2.66
Tb09.160.3980	2.66
Tb927.4.1250	2.66
Tb927.10.1800	2.67
Tb927.6.1420	2.67
Tb927.10.6790	2.67
Tb927.7.3460	2.67
Tb11.02.5290	2.68
Tb11.02.3350	2.68
Tb927.10.4810	2.68
Tb927.10.3190	2.68
Tb927.3.2440	2.68
Tb927.10.10650	2.69
Tb927.4.5200	2.69
Tb927.10.3540	2.69
Tb11.02.3850	2.69
Tb927.10.14460	2.69
Tb11.02.1380	2.70
Tb927.6.4580	2.70
Tb927.5.1170	2.70
Tb11.02.5780	2.70
Tb927.10.12370	2.70
Tb927.8.7220	2.70
Tb927.10.1160	2.70
Tb927.4.3310	2.70
Tb927.4.4940	2.70
Tb927.3.5200	2.71
Tb927.3.5210	2.71
Tb09.211.0700	2.71
Tb927.10.13730	2.71
Tb927.5.480	2.72
Tb11.02.5160	2.72
Tb09.160.2380	2.72
Tb927.4.2950	2.72
Tb927.6.1710	2.72
Tb927.10.10260	2.72
Tb927.10.12740	2.73
Tb11.22.0011	2.73
Tb927.6.4750	2.73
Tb11.01.1220	2.73
Tb927.10.780	2.73
Tb927.10.8600	2.73
Tb927.10.7940	2.73
Tb09.211.3470	2.73
Tb927.8.7140	2.73
Tb11.01.2200	2.74
Tb927.3.5430	2.74
Tb927.4.3980	2.74
Tb927.3.4070	2.74
Tb927.6.3880	2.74
Tb09.211.1040	2.75
Tb927.10.7200	2.75
Tb09.211.0380	2.75
Tb927.10.5560	2.75
Tb927.5.1560	2.76
Tb927.5.670	2.76
Tb927.5.2120	2.76
Tb927.10.3270	2.76
Tb927.6.2430	2.76
Tb927.2.4400	2.76
Tb927.10.9560	2.77
Tb11.01.6140	2.77
Tb927.3.1070	2.77
Tb927.3.860	2.77
Tb927.10.1280	2.77
Tb927.4.4560	2.77
Tb927.4.4390	2.77
Tb927.7.4870	2.77
Tb927.4.850	2.77
Tb11.01.7810	2.78
Tb09.211.0730	2.78
Tb09.211.3940	2.78
Tb927.5.2750	2.78
Tb927.1.790	2.78
Tb927.5.2710	2.79
Tb11.02.4240	2.79
Tb11.02.4320	2.80
Tb927.10.11210	2.81
Tb927.4.5170	2.81
Tb927.10.10400	2.81
Tb927.4.1900	2.81
Tb927.10.6000	2.81
Tb927.10.3950	2.82
Tb927.4.4930	2.82
Tb11.01.8370	2.82
Tb11.01.7900	2.83
Tb11.01.3200	2.83
Tb927.10.12720	2.83
Tb927.6.2140	2.83
Tb927.10.7640	2.83
Tb927.4.1910	2.83
Tb927.8.5570	2.84
Tb11.02.2560	2.84
Tb09.211.4690	2.84
Tb11.01.4430	2.84
Tb927.10.5830	2.84
Tb09.160.5150	2.84
Tb927.8.860	2.84
Tb11.01.1140	2.84
Tb927.10.9200	2.84
Tb927.4.1400	2.85
Tb927.3.4390	2.85
Tb927.10.9290	2.85
Tb927.10.15590	2.85
Tb927.8.3920	2.85
Tb11.02.4460	2.85
Tb927.2.4110	2.86
Tb927.10.2600	2.86
Tb927.10.8540	2.86
Tb927.8.2570	2.86
Tb927.7.570	2.86
Tb927.8.4130	2.87
Tb11.01.3150	2.87
Tb927.10.170	2.87
Tb09.160.5550	2.88
Tb927.6.1890	2.88
Tb11.01.4190	2.88
Tb927.7.2310	2.88
Tb927.3.900	2.88
Tb927.7.1090	2.88
Tb927.3.2950	2.88
Tb927.10.14680	2.88
Tb927.7.1480	2.88
Tb927.1.1910	2.88
Tb927.10.11970	2.89
Tb927.3.2220	2.89
Tb927.4.3230	2.89
Tb11.01.8780	2.89
Tb927.8.4490	2.89
Tb927.7.5750	2.90
Tb927.10.2320	2.90
Tb927.10.1330	2.90
Tb927.4.2020	2.90
Tb927.1.3610	2.91
Tb927.10.13850	2.91
Tb927.3.1540	2.91
Tb927.8.6410	2.91
Tb927.7.4670	2.91
Tb09.211.3630	2.91
Tb927.10.880	2.92
Tb927.8.550	2.92
Tb927.10.6870	2.92
Tb927.8.3430	2.93
Tb927.6.1730	2.93
Tb11.01.4910	2.93
Tb927.8.3860	2.93
Tb11.42.0007	2.93
Tb927.3.1580	2.93
Tb927.4.940	2.93
Tb927.6.4160	2.93
Tb927.7.1110	2.94
Tb927.10.800	2.94
Tb927.5.3560	2.94
Tb927.8.6290	2.94
Tb927.10.8910	2.95
Tb927.1.1100	2.95
Tb09.160.2620	2.95
Tb11.01.3980	2.95
Tb927.2.5130	2.95
Tb11.47.0004	2.95
Tb927.3.960	2.95
Tb927.3.2870	2.96
Tb11.02.4485	2.96
Tb927.6.3350	2.96
Tb927.2.3930	2.96
Tb927.10.9820	2.96
Tb927.6.4830	2.96
Tb927.10.8100	2.96
Tb927.4.5020	2.97
Tb927.8.8350	2.97
Tb11.01.8225	2.98
Tb09.244.2540	2.98
Tb11.02.5560	2.99
Tb927.4.700	2.99
Tb927.1.990	2.99
Tb927.10.4870	2.99
Tb927.10.9790	2.99
Tb927.4.500	2.99
Tb11.01.5330	2.99
Tb927.3.4090	2.99
Tb11.12.0008	3.00
Tb927.10.8430	3.00
Tb927.10.4840	3.00
Tb11.02.0353	3.00
Tb927.8.5860	3.00
Tb09.211.3230	3.00
Tb927.6.4380	3.01
Tb11.01.4650	3.01
Tb927.2.4550	3.01
Tb927.8.970	3.02
Tb927.6.620	3.02
Tb11.02.4710	3.02
Tb927.8.4050	3.02
Tb927.5.1770	3.02
Tb927.7.1910	3.03
Tb927.10.7150	3.03
Tb09.211.0480	3.03
Tb927.7.5340	3.03
Tb11.01.5660	3.03
Tb11.02.2800	3.03
Tb927.7.1400	3.03
Tb09.211.2800	3.03
Tb927.5.490	3.03
Tb927.8.1900	3.03
Tb927.7.1770	3.04
Tb927.5.2060	3.04
Tb927.10.3260	3.04
Tb927.5.1060	3.04
Tb927.10.390	3.04
Tb927.5.3420	3.04
Tb927.7.2490	3.04
Tb927.3.3630	3.05
Tb927.5.1640	3.05
Tb927.4.2550	3.05
Tb927.3.1770	3.05
Tb09.211.0900	3.06
Tb927.6.3020	3.06
Tb09.211.3460	3.06
Tb927.7.4890	3.06
Tb927.3.4620	3.07
Tb11.01.6020	3.07
Tb09.211.4150	3.07
Tb927.8.2600	3.07
Tb927.10.9250	3.07
Tb927.10.8370	3.07
Tb11.02.5650	3.07
Tb09.244.2760	3.08
Tb11.47.0028	3.08
Tb927.8.3850	3.08
Tb927.10.9590	3.08
Tb927.10.7960	3.08
Tb927.10.8160	3.08
Tb11.01.6285	3.08
Tb11.01.8400	3.08
Tb11.02.2130	3.08
Tb927.8.3560	3.09
Tb927.10.4750	3.09
Tb927.10.250	3.09
Tb927.10.15850	3.09
Tb927.7.6810	3.10
Tb927.7.7050	3.10
Tb927.8.5490	3.10
Tb11.01.0790	3.10
Tb11.02.5270	3.10
Tb09.211.3030	3.10
Tb927.7.3870	3.11
Tb927.10.2770	3.11
Tb927.3.2170	3.11
Tb11.02.2910	3.11
Tb927.4.3130	3.11
Tb927.7.3920	3.12
Tb927.7.1200	3.12
Tb09.160.0690	3.12
Tb927.7.5590	3.12
Tb927.1.3820	3.13
Tb927.10.13140	3.13
Tb11.01.8200	3.13
Tb927.4.1360	3.13
Tb11.22.0001	3.13
Tb927.7.2120	3.13
Tb927.3.1290	3.13
Tb11.01.1770	3.14
Tb927.10.1150	3.14
Tb927.8.4930	3.15
Tb927.5.1580	3.15
Tb11.02.4280	3.15
Tb11.01.3675	3.16
Tb927.10.11570	3.16
Tb11.02.3680	3.16
Tb927.7.4930	3.16
Tb927.4.1500	3.16
Tb11.02.1565	3.17
Tb927.10.13720	3.17
Tb09.211.1010	3.17
Tb927.10.1230	3.17
Tb927.10.15260	3.18
Tb11.01.2810	3.18
Tb927.8.5990	3.18
Tb927.10.1980	3.18
Tb927.10.5260	3.19
Tb927.10.13430	3.19
Tb11.01.8270	3.19
Tb927.7.3880	3.20
Tb11.01.7070	3.20
Tb927.6.3990	3.20
Tb927.8.2220	3.21
Tb11.02.5730	3.21
Tb927.10.14450	3.21
Tb927.8.7740	3.21
Tb927.6.4820	3.21
Tb927.6.1410	3.21
Tb09.211.3970	3.21
Tb927.2.3460	3.21
Tb927.8.6600	3.22
Tb927.8.2950	3.22
Tb11.01.2160	3.22
Tb927.10.6700	3.22
Tb927.10.10070	3.22
Tb927.4.4530	3.22
Tb927.8.1240	3.22
Tb09.160.0600	3.22
Tb927.4.1310	3.23
Tb927.7.4180	3.23
Tb11.02.1460	3.23
Tb11.01.7330	3.23
Tb927.3.2630	3.23
Tb11.02.4120	3.23
Tb927.4.3490	3.23
Tb09.211.2450	3.24
Tb927.7.4640	3.24
Tb11.53.0001	3.24
Tb927.10.15210	3.24
Tb927.10.13800	3.24
Tb927.10.5170	3.24
Tb11.01.2020	3.24
Tb09.211.1550	3.24
Tb09.160.3160	3.25
Tb927.10.13260	3.25
Tb927.4.1930	3.25
Tb09.160.1690	3.25
Tb927.10.12000	3.25
Tb927.1.4480	3.25
Tb927.10.910	3.25
Tb11.47.0027	3.25
Tb927.10.7800	3.25
Tb11.01.3940	3.26
Tb11.01.6060	3.26
Tb927.10.1780	3.26
Tb927.8.5020	3.26
Tb09.211.4370	3.26
Tb927.10.9450	3.26
Tb09.160.0840	3.27
Tb927.8.7000	3.27
Tb927.5.820	3.27
Tb927.10.15330	3.27
Tb11.02.0180	3.27
Tb927.10.5520	3.27
Tb927.2.5000	3.28
Tb927.4.3320	3.28
Tb11.02.3290	3.28
Tb927.10.15220	3.28
Tb09.160.3110	3.29
Tb927.8.650	3.29
Tb927.10.4110	3.30
Tb927.3.3350	3.30
Tb927.5.990	3.30
Tb927.7.890	3.30
Tb927.7.470	3.31
Tb927.10.2930	3.31
Tb927.5.3630	3.31
Tb927.10.12800	3.31
Tb927.10.12140	3.31
Tb927.10.2790	3.32
Tb09.211.0100	3.32
Tb927.10.9830	3.32
Tb927.10.10020	3.32
Tb927.6.2270	3.32
Tb927.10.9980	3.32
Tb927.8.880	3.32
Tb11.02.2490	3.32
Tb927.8.990	3.32
Tb927.10.6360	3.32
Tb927.4.4670	3.32
Tb927.6.4260	3.33
Tb11.01.0200	3.33
Tb11.01.0470	3.33
Tb09.211.4120	3.33
Tb927.10.13280	3.34
Tb927.7.3800	3.34
Tb11.01.2590	3.34
Tb09.211.1630	3.34
Tb11.01.2360	3.34
Tb927.5.3850	3.34
Tb927.7.3490	3.34
Tb11.02.2610	3.34
Tb927.10.10620	3.35
Tb927.10.14040	3.35
Tb927.6.4270	3.35
Tb09.211.0330	3.35
Tb11.01.5410	3.35
Tb927.7.2190	3.35
Tb927.1.3200	3.35
Tb927.5.4100	3.35
Tb927.1.1270	3.35
Tb927.2.2940	3.35
Tb927.6.1960	3.35
Tb927.3.3870	3.35
Tb927.10.2860	3.35
Tb11.01.2885	3.36
Tb09.211.3350	3.36
Tb11.02.1350	3.37
Tb927.7.5640	3.37
Tb09.211.4155	3.37
Tb927.8.3820	3.37
Tb927.5.440	3.38
Tb927.7.4950	3.38
Tb927.8.2410	3.38
Tb927.10.12240	3.38
Tb927.5.4270	3.38
Tb11.01.5770	3.38
Tb11.01.7230	3.38
Tb11.02.5320	3.39
Tb927.10.5980	3.39
Tb11.01.6200	3.39
Tb11.01.7120	3.40
Tb927.5.2790	3.40
Tb11.02.4860	3.40
Tb927.4.4570	3.40
Tb927.10.590	3.40
Tb927.6.1900	3.40
Tb927.3.2850	3.41
Tb927.10.6430	3.41
Tb927.5.2850	3.42
Tb927.10.1120	3.42
Tb927.2.1730	3.42
Tb09.211.2590	3.42
Tb11.55.0026	3.42
Tb927.10.7840	3.42
Tb09.160.2710	3.42
Tb927.4.960	3.43
Tb927.7.2360	3.43
Tb927.10.8390	3.43
Tb927.10.12390	3.43
Tb927.6.3870	3.43
Tb11.12.0006	3.43
Tb927.4.2220	3.44
Tb11.01.6400	3.44
Tb09.211.0960	3.44
Tb927.8.3490	3.45
Tb09.160.2240	3.45
Tb927.7.5700	3.45
Tb09.211.4820	3.45
Tb11.01.0310	3.45
Tb927.3.2900	3.45
Tb927.5.3490	3.45
Tb11.02.4040	3.46
Tb11.01.0100	3.46
Tb11.01.2000	3.46
Tb927.8.1030	3.47
Tb09.160.1020	3.47
Tb09.211.4830	3.47
Tb927.7.4880	3.47
Tb927.6.3660	3.47
Tb927.10.15800	3.47
Tb09.160.1550	3.48
Tb11.02.1730	3.48
Tb11.47.0005	3.48
Tb927.2.6100	3.48
Tb927.4.1960	3.48
Tb11.02.4520	3.48
Tb927.10.1310	3.48
Tb927.7.3050	3.49
Tb11.01.3550	3.49
Tb927.10.1970	3.50
Tb927.10.1200	3.50
Tb927.7.4630	3.50
Tb11.01.6670	3.50
Tb927.10.4670	3.50
Tb927.10.15690	3.50
Tb11.v4.0003	3.51
Tb927.3.5270	3.51
Tb11.02.0815	3.51
Tb927.8.3740	3.51
Tb927.3.5480	3.51
Tb11.02.2890	3.51
Tb927.5.1230	3.51
Tb927.10.14890	3.51
Tb11.01.5160	3.52
Tb927.4.3430	3.52
Tb927.3.2110	3.52
Tb927.10.9580	3.53
Tb927.2.5700	3.53
Tb09.160.3670	3.53
Tb927.5.3800	3.53
Tb09.160.5020	3.53
Tb11.01.7910	3.53
Tb927.3.1270	3.53
Tb11.01.2990	3.53
Tb927.1.870	3.54
Tb927.10.820	3.54
Tb11.02.2030	3.54
Tb09.211.3920	3.55
Tb927.4.1210	3.55
Tb927.3.4850	3.55
Tb927.10.2390	3.55
Tb927.10.9600	3.56
Tb927.10.12690	3.56
Tb09.211.2830	3.56
Tb927.8.4580	3.57
Tb09.211.0840	3.58
Tb09.211.2320	3.58
Tb927.10.650	3.58
Tb927.7.1330	3.58
Tb927.4.5380	3.58
Tb927.10.15820	3.58
Tb927.10.6110	3.59
Tb11.01.0680	3.59
Tb927.5.3250	3.59
Tb09.211.1790	3.59
Tb927.6.4370	3.59
Tb11.01.4510	3.59
Tb11.46.0004	3.59
Tb927.10.4280	3.59
Tb09.211.3950	3.60
Tb11.02.0880	3.60
Tb927.3.4340	3.60
Tb927.8.5060	3.60
Tb09.211.2960	3.60
Tb09.244.2860	3.60
Tb927.8.5390	3.60
Tb11.01.0410	3.61
Tb927.10.11310	3.61
Tb09.160.4150	3.61
Tb927.4.4780	3.62
Tb927.8.5630	3.62
Tb11.01.8340	3.62
Tb927.7.1360	3.62
Tb927.8.1080	3.62
Tb927.10.1190	3.62
Tb09.142.0320	3.63
Tb927.3.780	3.63
Tb927.7.5320	3.63
Tb927.6.2870	3.63
Tb927.4.2450	3.63
Tb09.160.0780	3.63
Tb11.01.2250	3.64
Tb927.6.2720	3.64
Tb927.8.1930	3.64
Tb927.10.7450	3.64
Tb927.8.8000	3.64
Tb927.10.3250	3.64
Tb927.3.740	3.65
Tb927.4.5130	3.65
Tb927.1.3150	3.65
Tb927.10.7490	3.66
Tb927.3.4380	3.66
Tb927.3.4670	3.66
Tb927.10.11440	3.66
Tb927.2.1290	3.66
Tb09.160.5200	3.66
Tb927.7.500	3.66
Tb927.7.4040	3.66
Tb927.8.7840	3.66
Tb09.160.3260	3.66
Tb11.02.3460	3.67
Tb09.142.0370	3.67
Tb927.10.12100	3.67
Tb927.4.2620	3.67
Tb927.6.3600	3.67
Tb927.6.4600	3.67
Tb927.3.720	3.68
Tb11.01.7990	3.68
Tb927.2.2370	3.69
Tb11.01.5840	3.70
Tb11.02.1540	3.70
Tb927.10.13290	3.70
Tb11.02.1580	3.71
Tb927.10.14740	3.71
Tb927.10.16100	3.72
Tb927.10.7790	3.72
Tb11.01.6030	3.72
Tb09.211.0090	3.72
Tb927.10.9720	3.72
Tb927.10.13890	3.72
Tb11.02.3130	3.72
Tb11.01.5420	3.72
Tb927.7.5800	3.72
Tb927.8.3310	3.72
Tb927.4.5180	3.72
Tb927.6.2190	3.73
Tb11.01.7530	3.73
Tb927.5.3340	3.73
Tb11.01.7560	3.73
Tb927.10.570	3.73
Tb927.6.3270	3.73
Tb927.10.4700	3.73
Tb927.6.120	3.73
Tb927.4.4990	3.73
Tb11.01.6190	3.74
Tb927.7.5790	3.74
Tb927.2.4090	3.74
Tb927.4.1730	3.74
Tb927.10.7990	3.74
Tb927.5.1480	3.75
Tb927.4.4910	3.75
Tb11.02.1810	3.75
Tb11.01.1180	3.77
Tb927.7.3750	3.77
Tb927.8.8150	3.77
Tb927.3.3710	3.77
Tb09.211.3170	3.77
Tb927.5.2660	3.77
Tb927.3.5560	3.77
Tb11.01.2880	3.77
Tb927.4.4130	3.78
Tb927.6.2030	3.78
Tb927.1.2190	3.78
Tb927.4.1110	3.78
